incident_id,company_name,company_revenue_usd,country_hq,industry_primary,industry_secondary,employee_count,is_public_company,stock_ticker,incident_date,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_type,systems_affected,downtime_hours,data_source_primary,data_source_secondary,data_source_type,confidence_tier,quality_score,quality_grade,review_flag,notes,created_at,updated_at
2022-0607-001,Mantis Oncus Sciences Corp.,204744782.89,CA,62,,1631,True,MOS.TO,2022-06-07,False,2022-06-15,2022-06-30,ransomware,,,,,191560.0,mixed,file_servers,26.85,https://krebsonsecurity.com/2022/12/mantis-oncus-science-breach-exposes-data/,,verified_media,4,93.15,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0118-001,Solaris Tempest Securities AG,90942352.97,DE,52,,421,False,,2023-01-18,True,2023-01-28,2023-02-02,ransomware,,,,,35100.0,IP,"backup_systems,SCADA",30.33,https://www.ico.org.uk/decisions/2023/11/INQ-2023-00749,https://www.solaris-tempest-securitie.com/newsroom/2023/03/security-update,gdpr_notification,1,70.7,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0702-002,Zephyr Aura Diagnostics GmbH,528350249.95,DE,62,,2665,True,ZAD.DE,2022-07-02,False,2022-09-30,2022-10-30,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,NoName057,probable,69000.0,IP,SSO,36.25,https://www.aepd.es/decisions/2022/08/INQ-2022-00751,https://www.crowdstrike.com/blog/zephyr-aura-diagnost-intrusion-analysis-2022/,gdpr_notification,1,97.72,Gold,,Previously breached in 2021; confirmed as separate campaign,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0119-002,Weber University Corp.,134114123.82,US,61,,1337,False,,2022-01-19,False,2022-01-27,2022-02-11,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Akira,suspected,3024.0,IP,"SCADA,payment_systems,backup_systems,file_servers,SSO",715.78,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001764311&type=8-K&dateb=20220424&owner=include&count=10,,sec_filing,1,64.55,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-1116-002,Nexus Horizon Systems Pty Ltd.,301038352.77,AU,31-33,,2078,False,,2022-11-16,False,2022-11-26,2023-01-17,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,15121.0,financial,"cloud_infrastructure,website,VPN,customer_database",126.71,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001839346&type=8-K&dateb=20220304&owner=include&count=10,https://unit42.paloaltonetworks.com/threat-brief-nexus-horizon-system-2022/,sec_filing,1,86.45,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0903-002,RiskCapital Investments Inc.,10698301197.94,BE,52,,43345,False,,2025-09-03,False,2025-09-09,2025-09-13,ransomware,,,Royal,suspected,27576.0,mixed,"SSO,email,VPN",13.65,https://blog.talosintelligence.com/2025/02/riskcapital-investme-campaign.html,,cybersecurity_firm,3,62.91,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-1101-001,ArcTech Labs AG,3161824539.25,DE,51,,7657,False,,2024-11-01,True,2024-11-11,2024-12-17,ransomware,phishing,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,2964.0,IP,SSO,49.27,https://www.cnil.fr/decisions/2024/05/INQ-2024-00755,,gdpr_notification,1,53.09,Bronze,low_quality_score,Incident scope expanded during investigation; initial disclosure understated impact,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-1206-001,Brasilia Robotics S.A.,230424449.3,BR,51,,861,False,,2025-12-06,False,2026-01-05,2026-01-21,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,APT28,probable,24730.0,mixed,VPN,49.46,https://www.brasilia-robotics-sa.com/newsroom/2025/07/security-update,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001252714&type=8-K&dateb=20250609&owner=include&count=10,company_pr,1,77.21,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-1212-002,Lynx Precision Systems Corp.,118525073.23,JP,31-33,,434,True,LPS.T,2023-12-12,False,2024-02-13,2024-02-29,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,BianLian,suspected,1781308.0,mixed,"file_servers,active_directory,manufacturing_OT",16.26,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001942416&type=8-K&dateb=20230425&owner=include&count=10,,sec_filing,1,83.29,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0103-002,Baltimore Distribution Holdings Inc.,762113791.63,US,44-45,,6216,False,,2023-01-03,False,2023-01-14,2023-02-02,apt,ddos,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,39124.0,PII,file_servers,39.25,https://www.cnil.fr/decisions/2023/03/INQ-2023-00766,https://www.bleepingcomputer.com/news/security/baltimore-distribution-ho-hit-by-cyberattack-2023/,gdpr_notification,1,60.85,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0528-001,Thompson Services Co. Ltd.,466428966.89,JP,52,,1139,True,THOM.T,2023-05-28,False,2023-06-11,2023-06-21,ransomware,backdoor,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,BlackCat/ALPHV,suspected,1000.0,financial,"HR_systems,SSO,website",118.46,https://therecord.media/2023/04/24/thompson-services-co-ltd-breached,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001284020&type=8-K&dateb=20230208&owner=include&count=10,verified_media,3,78.07,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0511-002,Canberra Engineering Ltd.,3969936428.64,AU,31-33,,11393,False,,2023-05-11,False,2023-05-28,2023-07-29,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT28,suspected,40017.0,mixed,"payment_systems,CRM",101.28,https://therecord.media/2023/05/05/canberra-engineering-ltd-breached,https://blog.talosintelligence.com/2023/09/canberra-engineering-campaign.html,verified_media,3,79.2,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0528-001,Eclipse Source Distribution Corp.,3092611876.88,US,42,,10975,False,,2025-05-28,False,2025-05-29,2025-06-12,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,20109.0,credentials,"email,ERP,SSO",50.22,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001873992&type=8-K&dateb=20250514&owner=include&count=10,,sec_filing,1,91.98,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0421-001,Paladin Lynx Therapeutics Ltd.,1432177180.55,SG,62,,12124,True,PLT.SI,2021-04-21,False,2021-04-27,2021-06-02,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Conti,suspected,1000.0,PII,cloud_infrastructure,23.59,https://blog.talosintelligence.com/2021/03/paladin-lynx-therape-campaign.html,,cybersecurity_firm,3,99.68,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0312-001,Dresden Group AG,2129356006.58,DE,44-45,52,15582,False,,2025-03-12,False,2025-03-15,2025-03-28,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,FIN11,unknown,233824.0,health,"file_servers,active_directory,SCADA,payment_systems",120.76,https://blog.talosintelligence.com/2025/09/dresden-group-ag-campaign.html,,cybersecurity_firm,3,67.34,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0331-004,Osaka Services Corp.,359832540.22,JP,92,,2708,False,,2025-03-31,False,2025-04-08,2025-05-30,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,124849.0,PII,"customer_database,manufacturing_OT,active_directory,HR_systems,SSO",141.09,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001504797&type=8-K&dateb=20251216&owner=include&count=10,https://blog.talosintelligence.com/2025/04/osaka-services-corp-campaign.html,sec_filing,1,70.7,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0414-001,Edmonton BioSciences Inc.,45648907853.35,CA,62,52,196078,True,EDMO.TO,2024-04-14,False,2024-07-16,2024-08-21,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,59042.0,health,"active_directory,VPN",31.71,https://www.theregister.com/2024/01/24/edmonton-biosciences_security_incident/,,verified_media,4,71.42,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0803-001,Crawford Services Inc.,41929904.18,US,81,,466,False,,2024-08-03,False,2024-08-11,2024-08-24,ransomware,,,,,2878816.0,IP,"ERP,SCADA,active_directory",51.79,https://www.crawford-services-inc.com/newsroom/2024/07/security-update,,company_pr,2,80.27,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-1203-001,Chen Staffing Group Inc.,37708958.69,US,56,,566,True,CHEN,2024-12-03,False,2025-06-04,2025-06-21,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,7435.0,credentials,"ERP,email,SSO,customer_database",76.8,https://blog.talosintelligence.com/2024/05/chen-staffing-group--campaign.html,,cybersecurity_firm,3,94.05,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0106-002,Winnipeg Office Holdings Inc.,835812197.45,CA,92,,8571,False,,2024-01-06,False,2024-01-10,2024-02-10,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Conti,confirmed,11039.0,mixed,file_servers,183.35,https://www.crowdstrike.com/blog/winnipeg-office-hold-intrusion-analysis-2024/,,cybersecurity_firm,3,55.1,Bronze,low_quality_score,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0406-001,Gutierrez Ventures Holdings Inc.,258293336.6,US,51,,532,False,,2024-04-06,False,2024-04-21,2024-05-05,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,REvil,suspected,9772.0,health,"SSO,manufacturing_OT,payment_systems,backup_systems",50.48,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001623393&type=8-K&dateb=20240127&owner=include&count=10,,sec_filing,1,70.26,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0401-001,Victoria Advisory Corp.,2811050843.7,CA,52,,10856,False,,2023-04-01,False,2023-05-05,2023-05-24,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,11975.0,financial,"website,active_directory,cloud_infrastructure,SSO,CRM",48.44,https://www.crowdstrike.com/blog/victoria-advisory-co-intrusion-analysis-2023/,,cybersecurity_firm,3,94.66,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0219-001,TaskAssist Resources Corp.,2435430197.93,US,56,54,56070,False,,2021-02-19,False,2021-05-23,2021-06-25,ransomware,data_breach,,Cl0p,unknown,2774.0,PII,"ERP,payment_systems",17.04,https://www.cnil.fr/decisions/2021/01/INQ-2021-00815,https://www.theregister.com/2021/08/18/taskassist-resources_security_incident/,gdpr_notification,1,77.45,Silver,,Data exfiltration confirmed via dark web monitoring service,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-1110-001,GoodsLuxe Distribution Group Inc.,37875029758.85,US,44-45,,220548,True,GOOD,2023-11-10,True,2023-12-15,2023-12-28,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Turla,probable,273265.0,credentials,"payment_systems,email,active_directory,backup_systems",7.17,https://www.bleepingcomputer.com/news/security/goodsluxe-distribution-gr-hit-by-cyberattack-2023/,https://www.goodsluxe-distribution-gr.com/newsroom/2023/08/security-update,verified_media,3,59.01,Bronze,low_quality_score,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0215-002,Obsidian Hawk Consulting Ltd.,325324537.25,IL,54,,1729,True,OHC.TA,2023-02-15,False,2023-03-05,2023-03-20,ransomware,,,,,1286514.0,mixed,"website,email,HR_systems,manufacturing_OT",15.87,https://www.mandiant.com/resources/blog/obsidian-hawk-consul-incident-response-2023,,cybersecurity_firm,3,88.51,Gold,,Concurrent with public CVE disclosure (CVE-2023-2023-51076),2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0122-001,Nice Department Group SA,26315231019.17,FR,92,,337598,False,,2025-01-22,True,2025-04-26,2025-05-19,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,1000.0,PII,"backup_systems,email,SCADA,VPN,ERP",175.88,https://therecord.media/2025/09/28/nice-department-group-sa-breached,https://www.mandiant.com/resources/blog/nice-department-grou-incident-response-2025,verified_media,4,71.38,Silver,,Cross-border incident; primary filing in HHS-OCR jurisdiction,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-1018-001,Ember Mantis Solutions SA,67356970.38,CH,51,48-49,114,False,,2023-10-18,False,2023-10-23,2023-10-30,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,BianLian,suspected,21417908.0,health,"backup_systems,CRM",113.94,https://www.ember-mantis-solutions-sa.com/newsroom/2023/08/security-update,https://www.theregister.com/2023/10/09/ember-mantis-solutio_security_incident/,company_pr,2,73.05,Silver,large_breach_verify,Insider threat component confirmed alongside external intrusion,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-1003-001,Vertex Current Energy Pvt. Ltd.,54320166.82,IN,22,,182,False,,2022-10-03,False,2022-11-07,2022-12-15,apt,supply_chain,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,176042.0,mixed,manufacturing_OT,59.27,https://therecord.media/2022/02/09/vertex-current-energy-pvt-breached,,verified_media,4,77.23,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0925-001,Lyon Carriers SAS,95802416.86,FR,48-49,,943,True,LYON.PA,2024-09-25,False,2024-10-06,2024-11-12,ransomware,,,,,67180.0,health,"cloud_infrastructure,email",26.94,https://www.bleepingcomputer.com/news/security/lyon-carriers-sas-hit-by-cyberattack-2024/,,verified_media,4,83.86,Silver,,Concurrent with public CVE disclosure (CVE-2024-2024-37307),2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0701-001,Nakamura Retail Co.,5411624752.41,US,44-45,,40148,True,NAKA,2025-07-01,False,2025-08-31,2025-09-20,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,APT41,suspected,33003.0,financial,"SCADA,backup_systems,active_directory",21.39,https://therecord.media/2025/02/05/nakamura-retail-co-breached,,verified_media,4,77.47,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-1104-002,Davidson Financial Co. Ltd.,291430249.5,JP,52,,1138,True,DAVI.T,2022-11-04,True,2022-12-07,2023-02-14,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,Royal,suspected,68400.0,mixed,"manufacturing_OT,CRM,cloud_infrastructure",24.92,https://krebsonsecurity.com/2022/06/davidson-financial-c-breach-exposes-data/,,verified_media,4,87.32,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0121-003,CreativeLive Entertainment Co.,92180648.18,US,71,,1004,False,,2025-01-21,False,2025-02-05,2025-02-12,malware,backdoor,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,6975.0,financial,manufacturing_OT,10.17,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001876395&type=8-K&dateb=20250804&owner=include&count=10,,sec_filing,1,55.69,Bronze,low_quality_score,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0508-002,Blackwell Intelligence Group PLC,1098141026.04,GB,51,21,1885,True,BLAC.L,2022-05-08,False,2022-06-12,2022-06-30,malware,supply_chain,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,1112417.0,credentials,"SCADA,VPN,cloud_infrastructure",104.72,https://www.edpb.europa.eu/decisions/2022/08/INQ-2022-00844,,gdpr_notification,1,79.07,Silver,,Company undergoing M&A at time of incident; financial attribution complex,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0310-002,Eriksson Group Inc.,90882368.54,US,72,31-33,2694,False,,2023-03-10,False,2023-03-16,2023-03-30,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Cuba_Ransomware,probable,1000.0,credentials,"active_directory,SSO,file_servers,cloud_infrastructure,email",105.06,https://www.theregister.com/2023/05/27/eriksson-group-inc_security_incident/,https://www.eriksson-group-inc.com/newsroom/2023/03/security-update,verified_media,4,68.68,Bronze,,Multiple subsidiaries affected across 5 jurisdictions,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0106-003,Abbott Microsystems Corp.,340268866.43,NZ,51,,866,False,,2024-01-06,False,2024-01-21,2024-03-01,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Sandworm,confirmed,9888.0,PII,"manufacturing_OT,CRM,active_directory",13.11,https://therecord.media/2024/05/20/abbott-microsystems-corp-breached,,verified_media,4,73.82,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0620-002,Lambert Studios Inc.,5327039376.93,NO,71,,30630,True,LAMB.OL,2023-06-20,False,2023-06-23,2023-08-26,ransomware,data_breach,,FIN11,confirmed,6476.0,mixed,"active_directory,SSO,VPN,HR_systems,CRM",55.51,https://therecord.media/2023/05/03/lambert-studios-inc-breached,,verified_media,4,99.22,Gold,,Partial remediation completed within 48h; full recovery took 14 days,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
